reactomeID	species	categoryID	categoryName	categoryNameAbbr
R-HSA-177135	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-159424	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-177162	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-177128	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5674400	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2219530	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5637810	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1236382	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2691232	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2894862	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2644606	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2660826	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-176407	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-6814122	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-389958	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-388841	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-71288	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-166786	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-8949613	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-1236973	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1236978	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2243919	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-69273	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69656	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69231	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69202	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-1614603	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-211897	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-111461	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-1280215	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2564830	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1834949	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-156584	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-379716	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-1489509	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2172127	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2424491	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-180024	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-418885	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-168928	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-3134963	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-73893	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-5696394	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-73942	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-2559586	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-5693606	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-5693532	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-73894	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-69306	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-69002	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-5334118	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-68952	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69190	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-376172	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-3769402	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-429947	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-429914	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-73887	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5607761	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5621480	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5682113	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5682294	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5688399	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5683678	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5678520	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5678771	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5683371	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5679001	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5690338	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5683177	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5678420	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5684045	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5683329	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5679096	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5679090	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579031	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579007	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5578997	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4549380	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4551295	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4720489	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5633231	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4549349	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4720475	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4724289	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4724325	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4720454	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359462	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619099	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9036092	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4420332	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083635	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3560801	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656244	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4793953	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3560783	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3371598	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9605310	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9616334	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9629232	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9616333	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083632	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359485	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5678895	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3595174	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3595172	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656225	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3595177	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619060	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5688890	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5688849	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359463	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579026	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579017	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579009	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579028	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579030	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579000	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579021	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579010	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579015	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579004	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5578996	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579014	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579027	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579011	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579005	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579013	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4755609	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4755583	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4549356	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4717374	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4719377	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4719360	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656253	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656237	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579019	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5609977	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5609976	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083636	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083625	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5609978	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619073	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5578999	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4085023	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9035968	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579022	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359457	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4085011	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579006	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656234	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656248	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619056	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3371599	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083627	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083630	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359458	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4793950	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579012	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579024	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4793952	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359475	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359471	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359474	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359473	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4793954	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4687000	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4043916	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359469	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359467	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359478	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9608287	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9608290	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5545483	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5632928	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5632927	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5632968	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5632987	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4341670	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9630222	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9630221	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5578998	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3560796	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5609974	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4043911	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083628	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083633	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5083629	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4570571	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619042	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5687868	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619048	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619104	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619087	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619039	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619070	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619035	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619076	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619067	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619062	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619111	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619071	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619066	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619053	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619077	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619055	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619036	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3560792	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619085	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619046	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619108	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619063	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619043	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619068	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619098	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619047	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619061	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619040	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5687583	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619045	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619097	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619037	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5663020	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619072	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619083	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619078	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579020	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619041	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619088	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619113	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5655799	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619049	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619050	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619054	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5656364	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5658208	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619096	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5658471	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619114	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5659729	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619079	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5659735	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619044	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619109	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619081	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5660724	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619089	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5660862	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5660883	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619092	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619052	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5661182	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619110	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619058	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619095	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4755579	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3656243	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579032	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3359454	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5578995	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619107	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579002	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5579016	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5688031	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5688354	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3323169	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3296469	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3296482	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1461973	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-4641257	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-4641258	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-916853	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-5610780	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5610783	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-195253	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1614558	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1474228	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-5467343	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5467345	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4419969	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-606279	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-73927	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-73928	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-8862803	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2022923	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-3299685	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-5688426	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-1266738	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-8935690	Homo sapiens	R-HSA-8963743	Digestion and absorption	Dig Abs
R-HSA-8963743	Homo sapiens	R-HSA-8963743	Digestion and absorption	Dig Abs
R-HSA-189085	Homo sapiens	R-HSA-8963743	Digestion and absorption	Dig Abs
R-HSA-192456	Homo sapiens	R-HSA-8963743	Digestion and absorption	Dig Abs
R-HSA-69416	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-4641262	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1643685	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3781860	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3906995	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3560782	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5609975	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5687613	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5602358	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2474795	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9605308	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5260271	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5423599	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5663084	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-3781865	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5668914	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5663202	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-114516	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-5619115	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-110357	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-75205	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-212676	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-379401	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-390651	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8863795	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1358803	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1253288	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2173795	Homo sapiens	R-HSA-162582,R-HSA-74160	Signal Transduction,Gene expression (Transcription)	
R-HSA-2173788	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-202424	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-186763	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1168372	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5654687	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5654696	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5654708	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5654716	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5696400	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-6782135	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-113510	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-113507	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-8866654	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3000178	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-2179392	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-182971	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-212718	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2682334	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-3928665	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-3928663	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-3928662	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-901032	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-199977	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-1236974	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-8847993	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-6785631	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-427389	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-198753	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-202670	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-8939211	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-162594	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-114508	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-391903	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-211979	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1566948	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-112303	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-2395516	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-139853	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-211976	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-917729	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-1236977	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-380972	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-168275	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-379398	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-379397	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-3928664	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-212165	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-1237044	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
